name,price,cashback(%),seller,location,rating,sold,status,link,image
HP 15 Intel i5 1235U 16GB 1TB Iris XE 15.6 Touch Silver,Rp5.899.000,Cashback 1%,PCPRO OFFICIAL,Jakarta Pusat,,,Power Merchant,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsnO6A1pHAjObm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-yH7PJz3xp1RgXoMFN1Iut8MFhrSrfgMo0Q3Ny8IC3qMBugcP2_MBDzcg-6JzcyRgCP9gO3com8jBczcz7z3uEPIoAPVgyypCdZuPhZRV0y_gGef2BZBUdo1uyzp-ZQjho9pxHZcBF8Mzc3uggQI2zHS-sZOgwQVYc3_na834FZaUDUSz2Q31i6sJRHAnFH_j7HsHDUMoFyaUEH_UFHmFircYpq9z2Qfdi6syDUMVDgaUEUSo7QuYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDa6_rDHpK7omFp6_Ka9ZFiQBYsy3Njq3zxPcuwy3zpUstaH_nDUMVi9RzBrRei6i-6UiFirMYDQcuXyfuwgMh5PaUEUMgDQRPwgcujP9CDq3oxPcB5QBYFy3P2QMV7q3YXUiFirMYDQcuXyfuwPMVaq3VXPVYXy3OBUstiQR-S9fg28IoOrICD8uYFgpJibm-aQfhDg3NsguYB8ICBrMBWg3N79fNxQ31i6i-FQfowrfuxrMot9fzBgIuFUiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEo_yObsUfoA17HsjRHsHpoprDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BN_Bo-r7BWPchB3czfyfOZgMHa_SgsQuu2_fB-P7B2PfBiQ_BO3_-uq1Y2ZMh68jjO3_--HO22HAVvzJuR_VzZQJNJqRzguVja_SjhQJYIz_z6uVVd__-3QJYI33BHe72fyfODQMV9o3gqzOgR3A-Dq7BkQfBoe7BpZ37N83V9gICiQABRyf7Nqfz9_sCyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D692xzpBR3A-Dq7BkQfBoe7BpZ3NcHu2yZsuyHO-t3sooq1Y2ZSooH_xE_OzS83gU8IooQ9xfgAod6c-JzSoiHfedgjPR8uxE__z6zVUdgjx6Hc-y8AxgHjB2_JoG8Bja69BqusB2yf7NHfHau3Bvq1BRZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_jzgHjhkZ_V68j1F_32VHJNEu_zo17tNUiFiyfhOrRzBrBY2gVYfHiUEH_H7HpHDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsHdoAeibmU7HAndUiFiHpjdHiUDUsHN6AeibmUp6_KfUiFiHpjd6Z-Pbm-SrMYOrVYpPI-xPcuS8ZUE3pJDHB7DUSCaq3oB9f-2gmUEH_UFHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstRo_rXH_yposnNHAe7opeaHiFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdOo_KNopndHsHpHpy7H_Upwe?t=desktop&keywords=laptop&pub_unit=0&is_search=1&r_replacement=new&dv=desktop&page=2&r=https%3A%2F%2Fwww.tokopedia.com%2Fpcpro%2Fhp-15-intel-i5-1235u-16gb-1tb-iris-xe-15-6-touch-silver-intel-core-i3-8gb-512gb-ssd-c14e6%3FextParam%3Divf%253Dfalse%26src%3Dtopads&management_type=1&ob=23&src=search&pub_id=0&pub_domain=0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/11/10/d5cc2caf-3af3-47b0-a369-39d8ad96382a.png
"LAPTOP HP 245 G8 RYZEN 5-5500U 16GB 512GB RADEON VEGA GRAPHICS 14"" W11",Rp6.999.000,Cashback 2%,Protech Computer,Jakarta Pusat,5.0,18 terjual,Official Store,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_ypHAyNoA1abm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-yH7PJz3xp1RgXoMFN1Iut8MFhrSrfgMo0Q3Ny8IC3qMBugcP2_MBDzcg-6JzcyRgCP9gO3com8jBczcz7z3uEPIoAPVgyypCdZuPhZRV0y_gGef2BZBUdo1uyzp-ZQjho9pxHZcBF8Mzc3uggQI2zHS-sZOgwQVYc3_na834FZaUDUSz2Q31i6sJRHAnFH_j7HsHDUMoFyaUEH_JOHmFircYpq9z2Qfdi6srDUMVDgaUEUSo7QuYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDa6_rDHpK7omFp6_Ka9ZFiQBYsy3Njq3zxPcuwy3zpUstaH_nDUMVi9RzBrRei6i-6UiFirMYDQcuXyfuwgMh5PaUEUMgDQRPwgcujP9CDq3oxPcB5QBYFy3P2QMV7q3YXUiFirMYDQcuXyfuwPMVaq3VXPVYXy3OBUstiQR-S9fg28IoOrICD8uYFgpJibm-aQfhDg3NsguYB8ICBrMBWg3N79fNxQ31i6i-FQfowrfuxrMot9fzBgIuFUiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEo_r7bsKFosHRopJd6A1OopKDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1Bd_1H7HJO13_-6qBja_M2gHjNk3_-6qMP2_JoGrB2yQAoiH7203Ao6qMUpZMh-qMY2_1o-r7BWo9giQ1NDZ325qu21yRBvu7N2_s-gPJN1gRxoepnF3Bzzo1h9z_-6qMo73BztqJYJu_CouJND3BztQ1B2PfBiH72F3s-DPuKa1MhszsBF3jo-ojBke3BHe72fyfODQMV9o3gsZJ2f3jx3qMzc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMHaqIgszsBF3jo-ojBke3BHe72dgVP383u36_CgufzEZ325q3-J_Mgo8MD7_3Nd6c-JZSoiHfedgjPR8c-I6_oMZIxp_3Fd8jYJ1_CMZIxEgJrh6cgI_MB-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoe7BpZ3N6qMUpZMhyH7ND3uxGqMVAZ_g-qBJp_jH78JOkypoozJ17_7zz81NEgpV-QsnYUiFiyfhOrRzBrBY2gVYfHiUE6AJdbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6Ae7UiFioAnF6mUDUsHN6AUibmUp6_K7UiFiHpjdoiUDUsHN6Aji9ZFirI-2yfuwyMBjUsthH_1Fbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6srOoadF6Ando_17HsJOHAUabm-hP3ua8uYag3hay3N09RosQR-BUstFbs1h6_UhH_r7osyOosUh6ABY?pub_id=0&page=2&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fprotechcom%2Flaptop-hp-245-g8-ryzen-5-5500u-16gb-512gb-radeon-vega-graphics-14-w11-8gb%3FextParam%3Divf%253Dfalse%26src%3Dtopads&dv=desktop&pub_domain=0&keywords=laptop&src=search&pub_unit=0&ob=23&management_type=2&is_search=1,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/8/11/2ebb0737-ec69-4dda-a8fd-d3f02d835e25.jpg
"Lenovo Yoga Slim 7i Carbon EVO i7 1260P 16GB 1TBSSD 13.3"" 2.5K Touch - MOON WHITE, Tanpa Antigores",Rp18.749.000,Cashback 2%,Lenovo Yoga Official,Jakarta Utara,5.0,15 terjual,Official Store,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_yaopnd6_yRbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-yH7PJz3xp1RgXoMFN1Iut8MFhrSrfgMo0Q3Ny8IC3qMBugcP2_MBDzcg-6JzcyRgCP9gO3com8jBczcz7z3uEPIoAPVgyypCdZuPhZRV0y_gGef2BZBUdo1uyzp-ZQjho9pxHZcBF8Mzc3uggQI2zHS-sZOgwQVYc3_na834FZaUDUSz2Q31i6sJRHAnFH_j7HsHDUMoFyaUE6_1Fbm-FQRo2PcB5QiUE6mFiy3hSUstirRzW9fFp9fFa9fFhUiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pUNoaFp6Ae7bAHN6ABPbm-X9foxQMz2gcV7guYxgIHi6sUhHmFiy3-wPcupPmUEUjdibm-aQfhDg3NsguYMQcYRUstigMh5POYjg3zOrch2yfV7q3YX9RCxgfBXy9z2Qfdibm-aQfhDg3NsguYfy9-2y3N79fNxQ31i6i-5rMPwgMBdrRuFrchN9RCSHZUDUS-5QchBQMoB9fudrcuaq3OBQSzwQMVWgZUEUSC5yOYpg3VayfxwgcujP9nibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstO6AUXoArhop1f6_rp6_1fomFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ3OuH7OkQc2gqMzW_VzuoJO1e9z6zO1F_OHhqJNk3_oHuO173uzSH1NJz92quO173MB-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3OR83-I6_oMZIxp__Jd8jY1gpuMZIxp_uPdPMep8AxizJ2M_92SHJNU8AxsHO-7gjxdqBB2Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBke3BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z_CvzJVO_jzuP7NJyRB6uVuN_S2-P7N2Zsjibm-sQIupPcua9fBj9RyaUstaHsndoZFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpK7omUDUseFHAKibmUp6_KaUiFiHpjdomUDUsHN6AyibmUp6_KNUB7DUSCaq3oB9f-2gmUE6_1Fbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6srOoZdfo_nNHp1RHArFosyDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXoAjNosHOoA1posKp6AJR6I7?page=2&dv=desktop&src=search&keywords=laptop&pub_unit=0&r=https%3A%2F%2Fwww.tokopedia.com%2Flenovoyogaofficial%2Flenovo-yoga-slim-7i-carbon-evo-i7-1260p-16gb-1tbssd-13-3-2-5k-touch-moon-white-tanpa-antigores-87cb2%3FextParam%3Divf%253Dtrue%26src%3Dtopads&pub_domain=0&t=desktop&pub_id=0&ob=23&management_type=1&is_search=1,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/10/24/850434b0-889d-4956-b438-51876bb53da9.png
MSI MODERN 14 C11M 244ID Core I3 1115G4 256GB SSD 8GB RAM INTEL UHD,Rp5.773.000,Cashback 2%,GASOL,Malang,,,Pro Merchant,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_jR6Anh6_r7bm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-yH7PJz3xp1RgXoMFN1Iut8MFhrSrfgMo0Q3Ny8IC3qMBugcP2_MBDzcg-6JzcyRgCP9gO3com8jBczcz7z3uEPIoAPVgyypCdZuPhZRV0y_gGef2BZBUdo1uyzp-ZQjho9pxHZcBF8Mzc3uggQI2zHS-sZOgwQVYc3_na834FZaUDUSz2Q31i6sJRHAnFH_j7HsHDUMoFyaUEH_KOHmFircYpq9z2Qfdi6sjDUMWB89P5rMzwq3ei6sep6ArpH_jRHprDUMVDgaUEUMW79fudy3o79RzWUiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pUNoaFp6Ae7bAHN6AgPbm-X9foxQMz2gcV7guYxgIHi6sUhHmFiy3-wPcupPmUEUjdibm-aQfhDg3NsguYMQcYRUstigMh5POYjg3zOrch2yfV7q3YX9RCxgfBXy9z2Qfdibm-aQfhDg3NsguYfy9-2y3N79fNxQ31i6i-5rMPwgMBdrRuFrchN9RCSHZUDUS-5QchBQMoB9fudrcuaq3OBQSzwQMVWgZUEUSC5yOYpg3VayfxwgcujP9nibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstO6_rX6AHRoAKaHsnfHsUpoaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z_VHqjja_92VH1NEgpu6zcoE_M2SHJO2Z9o-Q9zDguxjPMoW1MgsHjNfyfOuq1Y2Z9PHqjBd_uzSH7NJqpuvucDO_Oz0o1Y1qpz-q9P2yM7NPujau3Bvq12D_S2-oujaZ_oqq_nh_7zVP7h11Mh6zcW73uzgHjNNH3hvz717_Bzz8J7auMhvzOB2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq1tFyBxd6cJp1Mgq3cxt3_ozq1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-P7B2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1NJqR2HqjuN_jzSH1N1Z926zJJh_M2gH7BXHA7ibm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6Ae7UiFioAnF6mUDUsHN6AUibmUp6_K7UiFiHpjdoiUDUsHN6Aji9ZFirMuDg9gxQMoB9RosQR-BUstFbsrFopyRHped6_HN6AKF6mFirI-2yfuwyMBjUsth6A1Fbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6srOoZdpHs1fHsKRHsjRHsehbm-hP3ua8uYag3hay3N09RosQR-BUstFbsHRH_KO6_HNHpnN6AjNHsPY?t=desktop&dv=desktop&pub_id=0&pub_unit=0&page=2&pub_domain=0&ob=23&src=search&r=https%3A%2F%2Fwww.tokopedia.com%2Fgasol%2Fmsi-modern-14-c11m-244id-core-i3-1115g4-256gb-ssd-8gb-ram-intel-uhd%3FextParam%3Divf%253Dfalse%26src%3Dtopads&is_search=1&management_type=1&keywords=laptop,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/10/21/883fb819-6c30-42e1-be4d-529c363f6b76.jpg
"AXIOO MYBOOK HYPE 5 INTEL I5 1035G4 32GB 1TB SSD  FHD W11HOME GREY - 8GB 512GB SSD, GREY",Rp5.499.000,Cashback 1%,Kliknklik Jakarta,Jakarta Selatan,5.0,50+ terjual,Pro Merchant,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_1FH_jFosUpbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-yH7PJz3xp1RgXoMFN1Iut8MFhrSrfgMo0Q3Ny8IC3qMBugcP2_MBDzcg-6JzcyRgCP9gO3com8jBczcz7z3uEPIoAPVgyypCdZuPhZRV0y_gGef2BZBUdo1uyzp-ZQjho9pxHZcBF8Mzc3uggQI2zHS-sZOgwQVYc3_na834FZaUDUSz2Q31i6sJRHAnFH_j7HsHDUMoFyaUE6AnFbm-FQRo2PcB5QiUEH_nDUMVDgaUEUSo7QuYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDa6_rDHpK7omFp6_Kf9ZFiQBYsy3Njq3zxPcuwy3zpUstaH_nDUMVi9RzBrRei6i-6UiFirMYDQcuXyfuwgMh5PaUEUMgDQRPwgcujP9CDq3oxPcB5QBYFy3P2QMV7q3YXUiFirMYDQcuXyfuwPMVaq3VXPVYXy3OBUstiQR-S9fg28IoOrICD8uYFgpJibm-aQfhDg3NsguYB8ICBrMBWg3N79fNxQ31i6i-FQfowrfuxrMot9fzBgIuFUiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEo_yabseposjpHprNHAJa6AeDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBWu_ooqMhk332jQ1h1u_zouJV7_jPuHJY_H3x6qBjp_VPuoVB1gpV6zJuE3BPuoV22Z9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBWPRBizpjpgjxdr77h6I2vucragjxdr7O98IgjHRKdyjzGgjOEgpC6ZIKdypoZPcgU8c2gq1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjV2_JoG8Bja69BqusBE3BPc8ujagfBvq1jF_M2oP1Y1Z_C68MDh_320H7Ok1_-68BB2gBJYvZUDUMoDP9o7g9-wq3zwPsUi6sedHAjpbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6Ae7UiFioAnF6mUDUsHN6AUibmUp6_K7UiFiHpjdoiUDUsHN6Aji9ZFirI-2yfuwyMBjUstdHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEop1ObsJFoprO6_efo_1NH_KDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXosnOH_UdosHNosrOo_yOoR7?t=desktop&page=2&management_type=1&pub_domain=0&ob=23&src=search&is_search=1&pub_unit=0&keywords=laptop&dv=desktop&pub_id=0&r=https%3A%2F%2Fwww.tokopedia.com%2Fkliknklik-jakarta%2Faxioo-mybook-hype-5-intel-i5-1035g4-32gb-1tb-ssd-fhd-w11home-grey-8gb-512gb-ssd-grey-5e0b9%3FextParam%3Divf%253Dtrue%26src%3Dtopads,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/10/29/a3f768e5-8212-4fde-af43-c9e96c4c24d2.jpg
Laptop Lenovo V14 G3 Core i5 1235U 16GB 512GB SSD Iris XE 14.0FHD,Rp7.599.000,Cashback 2%,Top Tech,Jakarta Utara,4.9,750+ terjual,Official Store,https://www.tokopedia.com/toptech/laptop-lenovo-v14-g3-core-i5-1235u-16gb-512gb-ssd-iris-xe-14-0fhd-8gb-256ssd-non-bundling-f9e40?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/10/31/d4bdf292-7a43-44d6-ab98-910ec55abed8.jpg
Lenovo Ideapad FLEX 5 14 Touch Ryzen 7 7730U 16gb 512ssd W11 OHS WUXGA,Rp10.698.000,Cashback 2%,ProStoreComputer,Jakarta Utara,5.0,24 terjual,Official Store,https://www.tokopedia.com/prostorecomputer/lenovo-ideapad-flex-5-14-touch-ryzen-7-7730u-16gb-512ssd-w11-ohs-wuxga-laptop-ryzen-5-7530u?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/6/10/c587c593-a70f-4747-aa58-21cbb0dfdff4.jpg
"ASUS VivoBook 14 M415DAO - RYZEN 3-3250U 8GB SSD 512GB 14"" FHD W10 OHS",Rp6.089.000,Cashback 2%,Collins Official,Jakarta Pusat,4.9,1rb+ terjual,Official Store,https://www.tokopedia.com/collinsofficial/asus-vivobook-14-m415dao-ryzen-3-3250u-8gb-ssd-512gb-14-fhd-w10-ohs?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/8/18/b2c239e5-0cee-45c2-889d-1b0b6fb7c7f0.jpg
Laptop Advan Soulmate [ 4/128GB ] - Intel Celeron N4020 Garansi Resmi,Rp2.122.500,,Scorpio Electro,Jakarta Pusat,5.0,100+ terjual,Official Store,https://www.tokopedia.com/sinmob/laptop-advan-soulmate-4-128gb-intel-celeron-n4020-garansi-resmi-promo-grey?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/5/27/9268a9f7-0990-4504-8a50-ad122927356f.jpg
"MSI Modern 14 C12MO i5-1235U 16GB 512GB iRis Xe 14"" FHD IPS OHS W11",Rp7.839.000,Cashback 2%,Protech Computer,Jakarta Pusat,5.0,30+ terjual,Official Store,https://www.tokopedia.com/protechcom/msi-modern-14-c12mo-i5-1235u-16gb-512gb-iris-xe-14-fhd-ips-ohs-w11-8gb-192c1?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/9/16/3e3cb5c6-2ac6-43f5-96f7-e7950ac1b962.jpg
Laptop Advan Soulmate 4/128GB - Intel Celeron N4020,Rp2.118.500,,Pandawatiga,Jakarta Pusat,5.0,100+ terjual,Official Store,https://www.tokopedia.com/pandawatiga/laptop-advan-soulmate-4-128gb-intel-celeron-n4020-promo-grey?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/5/25/fea0b7e1-f02e-40df-9c60-63b43aa851c4.png
"ASUS Zenbook S 13 OLED UM5302TA R7-6800U 16GB 1TB 13.3"" 2.8K W11 OHS",Rp18.559.000,Cashback 2%,Collins Official,Jakarta Pusat,4.9,100+ terjual,Official Store,https://www.tokopedia.com/collinsofficial/asus-zenbook-s-13-oled-um5302ta-r7-6800u-16gb-1tb-13-3-2-8k-w11-ohs?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/8/27/f9178043-1567-47c7-89ad-ecef8795c55a.jpg
ASUS ROG STRIX G15 G513IM - RYZEN 7 4800H 32GB 1TB RTX3060 6GB ,Rp15.099.000,Cashback 2%,Top Tech,Jakarta Utara,5.0,13 terjual,Official Store,https://www.tokopedia.com/toptech/asus-rog-strix-g15-g513im-ryzen-7-4800h-32gb-1tb-rtx3060-6gb-16gb-512ssd-non-bundling?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/17/8512705d-7627-4e5e-8331-49af0b504697.jpg
LAPTOP HP ELITEBOOK 840 G6 i7 GEN8 RAM 32 GB SSD 2 TB SLIM PROMO MURAH,Rp4.590.000,Cashback 1%,Raja Murah Pedia,Jakarta Utara,5.0,19 terjual,Pro Merchant,https://www.tokopedia.com/rajamurahpedia/laptop-hp-elitebook-840-g6-i7-gen8-ram-32-gb-ssd-2-tb-slim-promo-murah-hp-840-g6-i7-g8-ram-8-ssd-128?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/5/92f370b8-8cfd-4f0b-be23-27a18c4a2288.jpg
"ASUS VIVOBOOK 14X M1403QA AMD RYZEN 5-5600H 16GB 512GB SSD OHS 14""",Rp7.539.000,Cashback 2%,ROGS STORE,Jakarta Utara,5.0,100+ terjual,Official Store,https://www.tokopedia.com/rogsstoreid/asus-vivobook-14x-m1403qa-amd-ryzen-5-5600h-16gb-512gb-ssd-ohs-14-standard-8gb-512gb-ssd?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/10/23/c8134261-a5bf-4e24-9a95-471e7455758d.jpg
